Gemeente;NIS-code;Indicator;Jaar;Type;Mediaanprijs (in euro)
Beveren-Kruibeke-Zwijndrecht;46030;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;319786,0
Beveren-Kruibeke-Zwijndrecht;46030;Mediaanprijs huizen;2025;Open bebouwing;517000,0
As;71002;Mediaanprijs huizen;2010;Alle huizen;209500,0
As;71002;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;
As;71002;Mediaanprijs huizen;2010;Open bebouwing;235000,0
As;71002;Mediaanprijs huizen;2011;Alle huizen;200000,0
As;71002;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;
As;71002;Mediaanprijs huizen;2011;Open bebouwing;210000,0
As;71002;Mediaanprijs huizen;2012;Alle huizen;218000,0
As;71002;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;
As;71002;Mediaanprijs huizen;2012;Open bebouwing;230000,0
As;71002;Mediaanprijs huizen;2013;Alle huizen;191500,0
As;71002;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;182500,0
As;71002;Mediaanprijs huizen;2013;Open bebouwing;227750,0
As;71002;Mediaanprijs huizen;2014;Alle huizen;177500,0
As;71002;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;166500,0
As;71002;Mediaanprijs huizen;2014;Open bebouwing;205000,0
As;71002;Mediaanprijs huizen;2015;Alle huizen;200750,0
As;71002;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;
As;71002;Mediaanprijs huizen;2015;Open bebouwing;228000,0
As;71002;Mediaanprijs huizen;2016;Alle huizen;229500,0
As;71002;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;
As;71002;Mediaanprijs huizen;2016;Open bebouwing;247000,0
As;71002;Mediaanprijs huizen;2017;Alle huizen;221500,0
As;71002;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;220000,0
As;71002;Mediaanprijs huizen;2017;Open bebouwing;223000,0
As;71002;Mediaanprijs huizen;2018;Alle huizen;219000,0
As;71002;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;189500,0
As;71002;Mediaanprijs huizen;2018;Open bebouwing;223000,0
As;71002;Mediaanprijs huizen;2019;Alle huizen;215000,0
As;71002;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;183000,0
As;71002;Mediaanprijs huizen;2019;Open bebouwing;245000,0
As;71002;Mediaanprijs huizen;2020;Alle huizen;241500,0
As;71002;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;200000,0
As;71002;Mediaanprijs huizen;2020;Open bebouwing;255000,0
As;71002;Mediaanprijs huizen;2021;Alle huizen;245000,0
As;71002;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;199500,0
As;71002;Mediaanprijs huizen;2021;Open bebouwing;290000,0
As;71002;Mediaanprijs huizen;2022;Alle huizen;277000,0
As;71002;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;267000,0
As;71002;Mediaanprijs huizen;2022;Open bebouwing;280000,0
As;71002;Mediaanprijs huizen;2023;Alle huizen;285500,0
As;71002;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;220000,0
As;71002;Mediaanprijs huizen;2023;Open bebouwing;355000,0
As;71002;Mediaanprijs huizen;2024;Alle huizen;285500,0
As;71002;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;259000,0
As;71002;Mediaanprijs huizen;2024;Open bebouwing;339500,0
As;71002;Mediaanprijs huizen;2025;Alle huizen;285000,0
As;71002;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;255000,0
As;71002;Mediaanprijs huizen;2025;Open bebouwing;315000,0
Beringen;71004;Mediaanprijs huizen;2010;Alle huizen;190000,0
Beringen;71004;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;170000,0
Beringen;71004;Mediaanprijs huizen;2010;Open bebouwing;195000,0
Beringen;71004;Mediaanprijs huizen;2011;Alle huizen;183000,0
Beringen;71004;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;155500,0
Beringen;71004;Mediaanprijs huizen;2011;Open bebouwing;195000,0
Beringen;71004;Mediaanprijs huizen;2012;Alle huizen;187000,0
Beringen;71004;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;168000,0
Beringen;71004;Mediaanprijs huizen;2012;Open bebouwing;220000,0
Beringen;71004;Mediaanprijs huizen;2013;Alle huizen;190000,0
Beringen;71004;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;169000,0
Beringen;71004;Mediaanprijs huizen;2013;Open bebouwing;210000,0
Beringen;71004;Mediaanprijs huizen;2014;Alle huizen;195000,0
Beringen;71004;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;165000,0
Beringen;71004;Mediaanprijs huizen;2014;Open bebouwing;220000,0
Beringen;71004;Mediaanprijs huizen;2015;Alle huizen;190000,0
Beringen;71004;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;160000,0
Beringen;71004;Mediaanprijs huizen;2015;Open bebouwing;218250,0
Beringen;71004;Mediaanprijs huizen;2016;Alle huizen;200000,0
Beringen;71004;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;170000,0
Beringen;71004;Mediaanprijs huizen;2016;Open bebouwing;214500,0
Beringen;71004;Mediaanprijs huizen;2017;Alle huizen;200000,0
Beringen;71004;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;166500,0
Beringen;71004;Mediaanprijs huizen;2017;Open bebouwing;229000,0
Beringen;71004;Mediaanprijs huizen;2018;Alle huizen;215000,0
Beringen;71004;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;189500,0
Beringen;71004;Mediaanprijs huizen;2018;Open bebouwing;235000,0
Beringen;71004;Mediaanprijs huizen;2019;Alle huizen;229500,0
Beringen;71004;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;195000,0
Beringen;71004;Mediaanprijs huizen;2019;Open bebouwing;250000,0
Beringen;71004;Mediaanprijs huizen;2020;Alle huizen;225000,0
Beringen;71004;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;197000,0
Beringen;71004;Mediaanprijs huizen;2020;Open bebouwing;250000,0
Beringen;71004;Mediaanprijs huizen;2021;Alle huizen;255000,0
Beringen;71004;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;210000,0
Beringen;71004;Mediaanprijs huizen;2021;Open bebouwing;280000,0
Beringen;71004;Mediaanprijs huizen;2022;Alle huizen;265000,0
Beringen;71004;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;229000,0
Beringen;71004;Mediaanprijs huizen;2022;Open bebouwing;290000,0
Beringen;71004;Mediaanprijs huizen;2023;Alle huizen;295000,0
Beringen;71004;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;240000,0
Beringen;71004;Mediaanprijs huizen;2023;Open bebouwing;330000,0
Beringen;71004;Mediaanprijs huizen;2024;Alle huizen;280000,0
Beringen;71004;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;260000,0
Beringen;71004;Mediaanprijs huizen;2024;Open bebouwing;299950,0
Beringen;71004;Mediaanprijs huizen;2025;Alle huizen;320000,0
Beringen;71004;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;294500,0
Beringen;71004;Mediaanprijs huizen;2025;Open bebouwing;338000,0
Diepenbeek;71011;Mediaanprijs huizen;2010;Alle huizen;208000,0
Diepenbeek;71011;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;197500,0
Diepenbeek;71011;Mediaanprijs huizen;2010;Open bebouwing;225000,0
Diepenbeek;71011;Mediaanprijs huizen;2011;Alle huizen;197500,0
Diepenbeek;71011;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;174500,0
Diepenbeek;71011;Mediaanprijs huizen;2011;Open bebouwing;226500,0
Diepenbeek;71011;Mediaanprijs huizen;2012;Alle huizen;220000,0
Diepenbeek;71011;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;200000,0
Diepenbeek;71011;Mediaanprijs huizen;2012;Open bebouwing;250000,0
Diepenbeek;71011;Mediaanprijs huizen;2013;Alle huizen;220000,0
Diepenbeek;71011;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;205000,0
Diepenbeek;71011;Mediaanprijs huizen;2013;Open bebouwing;255000,0
Diepenbeek;71011;Mediaanprijs huizen;2014;Alle huizen;219000,0
Diepenbeek;71011;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;205000,0
Diepenbeek;71011;Mediaanprijs huizen;2014;Open bebouwing;225000,0
Diepenbeek;71011;Mediaanprijs huizen;2015;Alle huizen;220000,0
Diepenbeek;71011;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;200000,0
Diepenbeek;71011;Mediaanprijs huizen;2015;Open bebouwing;234000,0
Diepenbeek;71011;Mediaanprijs huizen;2016;Alle huizen;229500,0
Diepenbeek;71011;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;216500,0
Diepenbeek;71011;Mediaanprijs huizen;2016;Open bebouwing;250000,0
Diepenbeek;71011;Mediaanprijs huizen;2017;Alle huizen;237000,0
Diepenbeek;71011;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;204500,0
Diepenbeek;71011;Mediaanprijs huizen;2017;Open bebouwing;250000,0
Diepenbeek;71011;Mediaanprijs huizen;2018;Alle huizen;260000,0
Diepenbeek;71011;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;225000,0
Diepenbeek;71011;Mediaanprijs huizen;2018;Open bebouwing;268500,0
Diepenbeek;71011;Mediaanprijs huizen;2019;Alle huizen;240000,0
Diepenbeek;71011;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;200000,0
Diepenbeek;71011;Mediaanprijs huizen;2019;Open bebouwing;260000,0
Diepenbeek;71011;Mediaanprijs huizen;2020;Alle huizen;270000,0
Diepenbeek;71011;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;229000,0
Diepenbeek;71011;Mediaanprijs huizen;2020;Open bebouwing;280000,0
Diepenbeek;71011;Mediaanprijs huizen;2021;Alle huizen;280000,0
Diepenbeek;71011;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;252000,0
Diepenbeek;71011;Mediaanprijs huizen;2021;Open bebouwing;299000,0
Diepenbeek;71011;Mediaanprijs huizen;2022;Alle huizen;285500,0
Diepenbeek;71011;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;250000,0
Diepenbeek;71011;Mediaanprijs huizen;2022;Open bebouwing;310000,0
Diepenbeek;71011;Mediaanprijs huizen;2023;Alle huizen;315000,0
Diepenbeek;71011;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;259000,0
Diepenbeek;71011;Mediaanprijs huizen;2023;Open bebouwing;349500,0
Diepenbeek;71011;Mediaanprijs huizen;2024;Alle huizen;321250,0
Diepenbeek;71011;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;322500,0
Diepenbeek;71011;Mediaanprijs huizen;2024;Open bebouwing;321250,0
Diepenbeek;71011;Mediaanprijs huizen;2025;Alle huizen;351400,0
Diepenbeek;71011;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;335000,0
Diepenbeek;71011;Mediaanprijs huizen;2025;Open bebouwing;395000,0
Genk;71016;Mediaanprijs huizen;2010;Alle huizen;183500,0
Genk;71016;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;165000,0
Genk;71016;Mediaanprijs huizen;2010;Open bebouwing;230000,0
Genk;71016;Mediaanprijs huizen;2011;Alle huizen;195000,0
Genk;71016;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;176000,0
Genk;71016;Mediaanprijs huizen;2011;Open bebouwing;230000,0
Genk;71016;Mediaanprijs huizen;2012;Alle huizen;185000,0
Genk;71016;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;174300,0
Genk;71016;Mediaanprijs huizen;2012;Open bebouwing;232500,0
Genk;71016;Mediaanprijs huizen;2013;Alle huizen;190000,0
Genk;71016;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;170000,0
Genk;71016;Mediaanprijs huizen;2013;Open bebouwing;230000,0
Genk;71016;Mediaanprijs huizen;2014;Alle huizen;196150,0
Genk;71016;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;180000,0
Genk;71016;Mediaanprijs huizen;2014;Open bebouwing;229000,0
Genk;71016;Mediaanprijs huizen;2015;Alle huizen;195000,0
Genk;71016;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;178500,0
Genk;71016;Mediaanprijs huizen;2015;Open bebouwing;235000,0
Genk;71016;Mediaanprijs huizen;2016;Alle huizen;200000,0
Genk;71016;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;180000,0
Genk;71016;Mediaanprijs huizen;2016;Open bebouwing;249500,0
Genk;71016;Mediaanprijs huizen;2017;Alle huizen;210000,0
Genk;71016;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;185000,0
Genk;71016;Mediaanprijs huizen;2017;Open bebouwing;265000,0
Genk;71016;Mediaanprijs huizen;2018;Alle huizen;215000,0
Genk;71016;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;186500,0
Genk;71016;Mediaanprijs huizen;2018;Open bebouwing;260000,0
Genk;71016;Mediaanprijs huizen;2019;Alle huizen;220000,0
Genk;71016;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;195000,0
Genk;71016;Mediaanprijs huizen;2019;Open bebouwing;275000,0
Genk;71016;Mediaanprijs huizen;2020;Alle huizen;233750,0
Genk;71016;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;200000,0
Genk;71016;Mediaanprijs huizen;2020;Open bebouwing;280000,0
Genk;71016;Mediaanprijs huizen;2021;Alle huizen;239500,0
Genk;71016;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;211000,0
Genk;71016;Mediaanprijs huizen;2021;Open bebouwing;319500,0
Genk;71016;Mediaanprijs huizen;2022;Alle huizen;265000,0
Genk;71016;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;237000,0
Genk;71016;Mediaanprijs huizen;2022;Open bebouwing;339000,0
Genk;71016;Mediaanprijs huizen;2023;Alle huizen;290000,0
Genk;71016;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;247000,0
Genk;71016;Mediaanprijs huizen;2023;Open bebouwing;365000,0
Genk;71016;Mediaanprijs huizen;2024;Alle huizen;285000,0
Genk;71016;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;235500,0
Genk;71016;Mediaanprijs huizen;2024;Open bebouwing;369500,0
Genk;71016;Mediaanprijs huizen;2025;Alle huizen;310000,0
Genk;71016;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;265000,0
Genk;71016;Mediaanprijs huizen;2025;Open bebouwing;370000,0
Gingelom;71017;Mediaanprijs huizen;2010;Alle huizen;140000,0
Gingelom;71017;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;125000,0
Gingelom;71017;Mediaanprijs huizen;2010;Open bebouwing;
Gingelom;71017;Mediaanprijs huizen;2011;Alle huizen;152500,0
Gingelom;71017;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;140750,0
Gingelom;71017;Mediaanprijs huizen;2011;Open bebouwing;
Gingelom;71017;Mediaanprijs huizen;2012;Alle huizen;160000,0
Gingelom;71017;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;148000,0
Gingelom;71017;Mediaanprijs huizen;2012;Open bebouwing;215000,0
Gingelom;71017;Mediaanprijs huizen;2013;Alle huizen;163000,0
Gingelom;71017;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;150000,0
Gingelom;71017;Mediaanprijs huizen;2013;Open bebouwing;217500,0
Gingelom;71017;Mediaanprijs huizen;2014;Alle huizen;160000,0
Gingelom;71017;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;131000,0
Gingelom;71017;Mediaanprijs huizen;2014;Open bebouwing;220000,0
Gingelom;71017;Mediaanprijs huizen;2015;Alle huizen;165000,0
Gingelom;71017;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;145000,0
Gingelom;71017;Mediaanprijs huizen;2015;Open bebouwing;252000,0
Gingelom;71017;Mediaanprijs huizen;2016;Alle huizen;159500,0
Gingelom;71017;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;147000,0
Gingelom;71017;Mediaanprijs huizen;2016;Open bebouwing;215000,0
Gingelom;71017;Mediaanprijs huizen;2017;Alle huizen;162500,0
Gingelom;71017;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;150000,0
Gingelom;71017;Mediaanprijs huizen;2017;Open bebouwing;261000,0
Gingelom;71017;Mediaanprijs huizen;2018;Alle huizen;176500,0
Gingelom;71017;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;165000,0
Gingelom;71017;Mediaanprijs huizen;2018;Open bebouwing;235000,0
Gingelom;71017;Mediaanprijs huizen;2019;Alle huizen;180000,0
Gingelom;71017;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;155000,0
Gingelom;71017;Mediaanprijs huizen;2019;Open bebouwing;250000,0
Gingelom;71017;Mediaanprijs huizen;2020;Alle huizen;185000,0
Gingelom;71017;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;175000,0
Gingelom;71017;Mediaanprijs huizen;2020;Open bebouwing;250000,0
Gingelom;71017;Mediaanprijs huizen;2021;Alle huizen;185000,0
Gingelom;71017;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;172500,0
Gingelom;71017;Mediaanprijs huizen;2021;Open bebouwing;299000,0
Gingelom;71017;Mediaanprijs huizen;2022;Alle huizen;246500,0
Gingelom;71017;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;227500,0
Gingelom;71017;Mediaanprijs huizen;2022;Open bebouwing;282500,0
Gingelom;71017;Mediaanprijs huizen;2023;Alle huizen;253500,0
Gingelom;71017;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;208750,0
Gingelom;71017;Mediaanprijs huizen;2023;Open bebouwing;313500,0
Gingelom;71017;Mediaanprijs huizen;2024;Alle huizen;235000,0
Gingelom;71017;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;200000,0
Gingelom;71017;Mediaanprijs huizen;2024;Open bebouwing;302500,0
Gingelom;71017;Mediaanprijs huizen;2025;Alle huizen;250000,0
Gingelom;71017;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;227500,0
Gingelom;71017;Mediaanprijs huizen;2025;Open bebouwing;320000,0
Halen;71020;Mediaanprijs huizen;2010;Alle huizen;185000,0
Halen;71020;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;155000,0
Halen;71020;Mediaanprijs huizen;2010;Open bebouwing;206500,0
Halen;71020;Mediaanprijs huizen;2011;Alle huizen;208500,0
Halen;71020;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;163000,0
Halen;71020;Mediaanprijs huizen;2011;Open bebouwing;230000,0
Halen;71020;Mediaanprijs huizen;2012;Alle huizen;200000,0
Halen;71020;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;179000,0
Halen;71020;Mediaanprijs huizen;2012;Open bebouwing;202500,0
Halen;71020;Mediaanprijs huizen;2013;Alle huizen;197000,0
Halen;71020;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;190000,0
Halen;71020;Mediaanprijs huizen;2013;Open bebouwing;201000,0
Halen;71020;Mediaanprijs huizen;2014;Alle huizen;192000,0
Halen;71020;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;157000,0
Halen;71020;Mediaanprijs huizen;2014;Open bebouwing;235870,0
Halen;71020;Mediaanprijs huizen;2015;Alle huizen;210000,0
Halen;71020;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;170000,0
Halen;71020;Mediaanprijs huizen;2015;Open bebouwing;219000,0
Halen;71020;Mediaanprijs huizen;2016;Alle huizen;190000,0
Halen;71020;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;172500,0
Halen;71020;Mediaanprijs huizen;2016;Open bebouwing;207500,0
Halen;71020;Mediaanprijs huizen;2017;Alle huizen;200000,0
Halen;71020;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;160000,0
Halen;71020;Mediaanprijs huizen;2017;Open bebouwing;218000,0
Halen;71020;Mediaanprijs huizen;2018;Alle huizen;212500,0
Halen;71020;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;165000,0
Halen;71020;Mediaanprijs huizen;2018;Open bebouwing;242000,0
Halen;71020;Mediaanprijs huizen;2019;Alle huizen;210000,0
Halen;71020;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;199500,0
Halen;71020;Mediaanprijs huizen;2019;Open bebouwing;240000,0
Halen;71020;Mediaanprijs huizen;2020;Alle huizen;213000,0
Halen;71020;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;165000,0
Halen;71020;Mediaanprijs huizen;2020;Open bebouwing;251500,0
Halen;71020;Mediaanprijs huizen;2021;Alle huizen;245000,0
Halen;71020;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;205000,0
Halen;71020;Mediaanprijs huizen;2021;Open bebouwing;271000,0
Halen;71020;Mediaanprijs huizen;2022;Alle huizen;279000,0
Halen;71020;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;222500,0
Halen;71020;Mediaanprijs huizen;2022;Open bebouwing;315000,0
Halen;71020;Mediaanprijs huizen;2023;Alle huizen;277500,0
Halen;71020;Mediaanprijs huizen;2023;Gesloten/halfopen bebouwing;274000,0
Halen;71020;Mediaanprijs huizen;2023;Open bebouwing;286500,0
Halen;71020;Mediaanprijs huizen;2024;Alle huizen;285000,0
Halen;71020;Mediaanprijs huizen;2024;Gesloten/halfopen bebouwing;202500,0
Halen;71020;Mediaanprijs huizen;2024;Open bebouwing;327500,0
Halen;71020;Mediaanprijs huizen;2025;Alle huizen;294000,0
Halen;71020;Mediaanprijs huizen;2025;Gesloten/halfopen bebouwing;255000,0
Halen;71020;Mediaanprijs huizen;2025;Open bebouwing;318000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2010;Alle huizen;186500,0
Herk-de-Stad;71024;Mediaanprijs huizen;2010;Gesloten/halfopen bebouwing;185000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2010;Open bebouwing;199000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2011;Alle huizen;195000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2011;Gesloten/halfopen bebouwing;180000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2011;Open bebouwing;200000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2012;Alle huizen;230000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2012;Gesloten/halfopen bebouwing;190000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2012;Open bebouwing;255000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2013;Alle huizen;211250,0
Herk-de-Stad;71024;Mediaanprijs huizen;2013;Gesloten/halfopen bebouwing;180000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2013;Open bebouwing;220000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2014;Alle huizen;210000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2014;Gesloten/halfopen bebouwing;222500,0
Herk-de-Stad;71024;Mediaanprijs huizen;2014;Open bebouwing;205000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2015;Alle huizen;200000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2015;Gesloten/halfopen bebouwing;199000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2015;Open bebouwing;210000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2016;Alle huizen;219000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2016;Gesloten/halfopen bebouwing;184500,0
Herk-de-Stad;71024;Mediaanprijs huizen;2016;Open bebouwing;239000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2017;Alle huizen;235000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2017;Gesloten/halfopen bebouwing;211250,0
Herk-de-Stad;71024;Mediaanprijs huizen;2017;Open bebouwing;273000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2018;Alle huizen;232500,0
Herk-de-Stad;71024;Mediaanprijs huizen;2018;Gesloten/halfopen bebouwing;210000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2018;Open bebouwing;238000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2019;Alle huizen;249000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2019;Gesloten/halfopen bebouwing;237500,0
Herk-de-Stad;71024;Mediaanprijs huizen;2019;Open bebouwing;251250,0
Herk-de-Stad;71024;Mediaanprijs huizen;2020;Alle huizen;250000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2020;Gesloten/halfopen bebouwing;247000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2020;Open bebouwing;260000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2021;Alle huizen;255000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2021;Gesloten/halfopen bebouwing;234500,0
Herk-de-Stad;71024;Mediaanprijs huizen;2021;Open bebouwing;264000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2022;Alle huizen;295000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2022;Gesloten/halfopen bebouwing;295000,0
Herk-de-Stad;71024;Mediaanprijs huizen;2022;Open bebouwing;296000,0
